,activity,appCat.builtin_count,appCat.builtin_sum,appCat.communication_count,appCat.communication_sum,appCat.entertainment_count,appCat.entertainment_sum,appCat.finance_count,appCat.finance_sum,appCat.game_count,appCat.game_sum,appCat.office_count,appCat.office_sum,appCat.other_count,appCat.other_sum,appCat.social_count,appCat.social_sum,appCat.travel_count,appCat.travel_sum,appCat.unknown_count,appCat.unknown_sum,appCat.utilities_count,appCat.utilities_sum,appCat.weather_count,appCat.weather_sum,call,circumplex.arousal,circumplex.valence,holiday,id,mood,screen_count,screen_sum,sms,temperature,week_day_0,week_day_1,week_day_2,week_day_3,week_day_4,week_day_5,week_day_6
2014-04-23 00:00:00.000000000,0.02361111111111112,36.0,175.23399999999995,24.0,389.11599999999993,0.0,0.0,3.0,41.977,,,,,1.0,9.035,1.0,18.024,,,,,0.0,0.0,1.0,4.01,4.0,0.75,1.0,False,AS14.16,7.25,23.0,952.5519998073581,1.0,13.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-24 00:00:00.000000000,0.013731060606060611,9.0,41.635999999999996,6.0,77.71300000000001,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,3.0,-0.2,-0.2,False,AS14.16,6.5,2.0,24.5610001087189,1.0,13.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-04-25 00:00:00.000000000,0.08522727272727262,27.0,125.349,2.0,19.083,0.0,0.0,0.0,0.0,,,,,0.0,0.0,3.0,22.451,,,,,0.0,0.0,,,7.0,0.6,1.0,False,AS14.16,7.2,22.0,333.69499969482473,12.0,17.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-04-26 00:00:00.000000000,0.0,1.0,0.914,2.0,49.566,0.0,0.0,0.0,0.0,,,,,1.0,5.046,0.0,0.0,,,,,0.0,0.0,,,0.0,0.5,1.0,True,AS14.16,6.75,1.0,55.5429999828339,3.0,14.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-04-27 00:00:00.000000000,0.07104700854700856,17.0,80.74900000000001,10.0,187.69099999999997,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,2.0,-0.2,1.0,False,AS14.16,7.2,12.0,268.6699995994569,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-04-28 00:00:00.000000000,0.18809523809523804,7.0,25.145000000000003,1.0,15.659,0.0,0.0,0.0,0.0,,,,,0.0,0.0,2.0,168.114,,,,,0.0,0.0,,,8.0,1.0,1.0,False,AS14.16,8.0,3.0,44.2500002384186,1.0,13.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-29 00:00:00.000000000,0.03592650103519668,48.0,204.08400000000003,28.0,720.9810000000001,0.0,0.0,0.0,0.0,,,,,1.0,7.022,5.0,64.21700000000001,,,,,0.0,0.0,,,7.0,-0.5,1.0,False,AS14.16,7.0,33.0,1114.3560001850128,4.0,13.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-04-30 00:00:00.000000000,0.03966646529954715,8.0,25.776999999999997,4.0,131.622,2.0,45.855999999999995,0.0,0.0,,,,,1.0,5.023,0.0,0.0,,,,,0.0,0.0,,,3.0,0.4,1.0,False,AS14.16,7.0,2.0,42.444000005722096,0.0,13.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-05-01 00:00:00.000000000,0.1044532627865961,13.0,80.94800000000001,1.0,19.105,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,7.0,0.0,1.0,False,AS14.16,7.0,4.0,125.57500004768359,2.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-05-02 00:00:00.000000000,0.10067570888004324,31.0,132.494,11.0,253.424,2.0,33.365,0.0,0.0,,,,,0.0,0.0,4.0,139.14499999999998,,,,,0.0,0.0,,,2.0,2.0,1.0,False,AS14.16,8.0,20.0,613.6890006065371,,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-05-03 00:00:00.000000000,0.026000330687830687,48.0,259.354,16.0,268.97,1.0,8.078,0.0,0.0,,,,,0.0,0.0,10.0,530.554,,,,,0.0,0.0,,,1.0,,,False,AS14.16,,26.0,932.8509995937352,,8.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-05-04 00:00:00.000000000,0.09635942760942762,31.0,151.16899999999998,9.0,255.043,0.0,0.0,1.0,29.127,,,,,1.0,15.073,3.0,176.55900000000003,,,1.0,11.114,1.0,13.048,,,,0.0,1.0,False,AS14.16,7.0,18.0,692.0870001316063,,7.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-05-05 00:00:00.000000000,0.012931034482758626,10.0,46.171,,,1.0,14.297,,,,,,,,,,,,,,,,,,,,1.5,1.0,False,AS14.16,7.333333333333333,1.0,1.84899997711182,,12.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-17 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,AS14.17,,,,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-18 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,False,AS14.17,,,,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-02-19 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,False,AS14.17,,,,0.0,7.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-02-20 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,False,AS14.17,,,,0.0,8.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-02-21 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,False,AS14.17,,,,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-02-22 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,False,AS14.17,,,,2.0,6.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-02-23 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,False,AS14.17,,,,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-02-24 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,False,AS14.17,,,,1.0,7.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-25 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,False,AS14.17,,,,1.0,8.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-02-26 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,False,AS14.17,,,,0.0,6.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-02-27 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,False,AS14.17,,,,0.0,4.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-02-28 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,False,AS14.17,,,,0.0,5.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-03-01 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,False,AS14.17,,,,3.0,5.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-03-02 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,False,AS14.17,,,,2.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-03-03 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,False,AS14.17,,,,0.0,4.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-04 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.5,2.0,False,AS14.17,7.0,,,0.0,5.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-03-05 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,1.3333333333333333,False,AS14.17,8.0,,,1.0,5.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-03-06 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.75,False,AS14.17,7.25,,,0.0,6.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-03-07 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.75,1.0,False,AS14.17,7.5,,,0.0,7.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-03-08 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.4,0.8,False,AS14.17,7.6,,,0.0,8.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-03-09 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.8,1.0,False,AS14.17,7.2,,,0.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-03-10 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6666666666666666,0.6666666666666666,False,AS14.17,7.333333333333333,,,0.0,9.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-11 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.4,False,AS14.17,6.2,,,0.0,9.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-03-12 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.2,0.2,False,AS14.17,6.4,,,0.0,8.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-03-13 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.75,0.75,False,AS14.17,7.25,,,2.0,7.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-03-14 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,False,AS14.17,8.0,,,0.0,6.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-03-15 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,False,AS14.17,,,,1.0,9.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-03-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,False,AS14.17,,,,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-03-17 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,False,AS14.17,,,,1.0,10.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-18 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,False,AS14.17,,,,0.0,9.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-03-19 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,False,AS14.17,,,,0.0,11.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-03-20 00:00:00.000000000,0.042302883778457055,32.0,102.61,16.0,456.2309999999999,,,,,,,,,4.0,39.18,12.0,372.96400000000006,,,,,,,,,0.0,,,False,AS14.17,,13.0,435.02999973297096,0.0,12.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-03-21 00:00:00.000000000,0.07489383797697048,45.0,181.16300000000004,47.0,891.1790000000002,3.0,14.096,,,,,5.0,49.206,5.0,45.162000000000006,20.0,1042.583,,,,,,,,,0.0,0.8,1.0,False,AS14.17,7.4,48.0,1272.2499995231628,0.0,7.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-03-22 00:00:00.000000000,0.08318288178969292,54.0,229.84999999999997,84.0,1588.8579999999997,2.0,15.419,,,,,0.0,0.0,5.0,44.653,21.0,678.2679999999999,3.0,64.724,,,1.0,17.125999999999998,,,0.0,0.4,0.8,False,AS14.17,7.4,80.0,1869.3270010948183,0.0,6.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-03-23 00:00:00.000000000,0.05194912554897815,67.0,249.10700000000006,43.0,1063.2689999999998,10.0,46.37699999999999,,,,,0.0,0.0,5.0,35.186,29.0,1215.912,8.0,135.242,,,0.0,0.0,,,0.0,0.8,0.8,False,AS14.17,7.4,51.0,1603.4419996738434,1.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-03-24 00:00:00.000000000,0.09918625064556234,80.0,329.313,110.0,1890.883999999999,4.0,25.328,,,,,0.0,0.0,5.0,36.194,17.0,754.8290000000001,15.0,259.2439999999999,,,3.0,42.13900000000001,,,4.0,0.6666666666666666,0.6666666666666666,False,AS14.17,7.0,119.0,3134.9549999237065,0.0,5.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-25 00:00:00.000000000,0.04224325630701773,31.0,94.601,37.0,804.2130000000001,4.0,42.927,,,,,0.0,0.0,4.0,27.1,22.0,594.585,0.0,0.0,,,2.0,9.866,,,0.0,0.5,1.0,False,AS14.17,7.5,46.0,1620.817999839783,0.0,4.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-03-26 00:00:00.000000000,0.04904092071611254,105.0,506.08100000000013,64.0,1400.4740000000004,6.0,20.032999999999998,,,,,0.0,0.0,5.0,43.175,44.0,1050.225,0.0,0.0,,,3.0,29.112000000000002,,,2.0,0.2,0.8,False,AS14.17,7.2,73.0,1799.2780010700233,0.0,4.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-03-27 00:00:00.000000000,0.05531194070747822,90.0,371.4430000000001,47.0,1189.9249999999997,8.0,67.699,,,,,0.0,0.0,5.0,45.211999999999996,50.0,1095.705,5.0,132.62599999999998,,,0.0,0.0,,,0.0,0.4,0.6,False,AS14.17,7.2,56.0,1621.2070012092595,0.0,8.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-03-28 00:00:00.000000000,0.1358710834913805,69.0,262.512,72.0,1775.5400000000004,2.0,6.025,,,,,0.0,0.0,6.0,78.267,31.0,949.6489999999999,19.0,329.95,,,0.0,0.0,,,1.0,0.6,1.0,False,AS14.17,7.2,89.0,2329.08000087738,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-03-29 00:00:00.000000000,0.13366636803169304,123.0,411.94899999999984,68.0,1185.514,1.0,4.061,1.0,21.08,,,0.0,0.0,5.0,45.153999999999996,60.0,1556.7089999999998,12.0,195.447,,,0.0,0.0,,,8.0,0.6,0.6,False,AS14.17,7.25,114.0,2798.1370017528534,1.0,11.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-03-30 00:00:00.000000000,0.008333333333333333,10.0,49.803,17.0,306.951,0.0,0.0,0.0,0.0,,,0.0,0.0,4.0,32.299,1.0,112.48299999999999,1.0,59.765,,,0.0,0.0,,,0.0,1.0,1.0,False,AS14.17,8.0,15.0,591.533999681473,0.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-03-31 00:00:00.000000000,0.06734078068823826,88.0,336.59099999999984,53.0,1102.252,1.0,5.072,0.0,0.0,,,0.0,0.0,10.0,99.66399999999999,17.0,519.3520000000001,14.0,290.095,,,3.0,52.837,,,0.0,0.5,1.0,False,AS14.17,7.25,50.0,1156.0530006885526,0.0,14.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:00.000000000,0.13141884401475196,109.0,470.1939999999999,76.0,1101.4970000000003,12.0,104.459,0.0,0.0,,,8.0,62.355999999999995,5.0,37.259,20.0,604.656,4.0,137.781,,,2.0,9.317,,,4.0,0.6,1.0,False,AS14.17,7.4,104.0,2561.3270008564014,2.0,12.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-04-02 00:00:00.000000000,0.09017666475035048,91.0,516.548,45.0,786.3740000000003,10.0,102.78099999999999,0.0,0.0,,,1.0,3.4339999999999997,6.0,53.522000000000006,25.0,868.9119999999999,8.0,150.55399999999997,,,6.0,71.206,,,1.0,0.25,0.75,False,AS14.17,7.5,80.0,2287.1179997920995,0.0,13.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-03 00:00:00.000000000,0.08794563279857398,89.0,385.27299999999997,58.0,1099.4549999999997,10.0,113.55900000000001,0.0,0.0,,,0.0,0.0,7.0,85.519,29.0,882.892,9.0,128.398,,,1.0,20.074,,,1.0,0.2,1.0,False,AS14.17,7.2,74.0,1725.0450012683878,1.0,15.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-04-04 00:00:00.000000000,0.08638655462184876,67.0,244.58699999999996,40.0,713.275,3.0,43.501999999999995,0.0,0.0,,,1.0,2.004,5.0,44.382,27.0,725.2900000000002,0.0,0.0,,,0.0,0.0,,,1.0,-0.6,0.8,False,AS14.17,7.0,61.0,1809.065001964569,1.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-04-05 00:00:00.000000000,0.05994827143220203,56.0,213.18799999999996,39.0,761.0619999999998,0.0,0.0,0.0,0.0,,,0.0,0.0,7.0,43.36600000000001,10.0,399.05600000000004,3.0,15.843,,,0.0,0.0,,,3.0,0.2,1.0,False,AS14.17,7.0,63.0,969.1830010414126,3.0,11.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-04-06 00:00:00.000000000,0.00827818118390301,25.0,118.409,26.0,670.5129999999999,2.0,8.906,0.0,0.0,,,0.0,0.0,9.0,101.225,10.0,538.17,0.0,0.0,,,0.0,0.0,,,0.0,0.25,1.25,False,AS14.17,7.25,24.0,753.3739993572232,1.0,13.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-04-07 00:00:00.000000000,0.04899951284861772,38.0,122.412,32.0,935.6130000000002,0.0,0.0,0.0,0.0,,,0.0,0.0,3.0,23.192999999999998,11.0,817.63,0.0,0.0,,,0.0,0.0,,,0.0,1.0,1.0,False,AS14.17,7.0,29.0,747.708000421525,0.0,15.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-08 00:00:00.000000000,0.026065395166330982,118.0,493.70099999999974,99.0,2413.166,1.0,9.139,0.0,0.0,,,0.0,0.0,6.0,48.317,46.0,1208.866,10.0,282.70599999999996,7.0,85.71600000000001,1.0,16.049,,,3.0,0.4,1.0,False,AS14.17,7.0,98.0,3101.111999273301,1.0,9.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-04-09 00:00:00.000000000,0.07197506599473112,69.0,328.29599999999994,107.0,1598.5649999999994,40.0,347.36099999999993,0.0,0.0,,,3.0,29.683999999999997,5.0,51.036,13.0,575.793,37.0,265.7780000000001,,,1.0,4.031000000000001,,,0.0,0.25,1.0,False,AS14.17,7.0,153.0,2342.6670000553136,0.0,10.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-10 00:00:00.000000000,0.10077388350248441,76.0,297.75900000000007,100.0,1726.6780000000003,9.0,92.395,0.0,0.0,,,0.0,0.0,6.0,47.44699999999999,21.0,934.9290000000001,7.0,41.142,,,0.0,0.0,,,0.0,1.0,1.0,False,AS14.17,6.75,85.0,1504.7570002079015,0.0,12.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-04-11 00:00:00.000000000,0.0984558950870543,191.0,627.143,40.0,495.8919999999999,0.0,0.0,0.0,0.0,,,0.0,0.0,5.0,39.482,121.0,561.8029999999998,20.0,141.10899999999998,,,2.0,4.035,,,0.0,0.4,1.0,False,AS14.17,7.2,315.0,1627.5700001716614,0.0,11.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-04-12 00:00:00.000000000,0.08289969856831222,161.0,573.7189999999998,64.0,703.9560000000001,4.0,27.248,0.0,0.0,,,0.0,0.0,5.0,39.147999999999996,150.0,1097.9880000000003,0.0,0.0,,,0.0,0.0,,,0.0,0.4,1.0,False,AS14.17,7.2,308.0,1947.2919995784757,0.0,9.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-04-13 00:00:00.000000000,0.040547961805335916,101.0,421.0789999999999,51.0,1140.5829999999999,6.0,57.995999999999995,0.0,0.0,,,0.0,0.0,5.0,55.028,33.0,1044.7939999999999,3.0,69.491,,,1.0,20.159000000000002,,,0.0,-0.2,1.0,False,AS14.17,7.2,81.0,1731.234999895096,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-04-14 00:00:00.000000000,0.0851143385464617,88.0,388.1849999999999,26.0,379.3259999999999,0.0,0.0,0.0,0.0,,,0.0,0.0,7.0,49.449999999999996,32.0,319.57,76.0,271.42599999999993,,,0.0,0.0,,,1.0,0.8,1.0,False,AS14.17,7.0,164.0,1439.3519995212555,0.0,8.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-15 00:00:00.000000000,0.06868353274697488,80.0,385.42900000000003,127.0,2595.4889999999996,12.0,108.588,0.0,0.0,,,2.0,13.126000000000001,17.0,201.729,28.0,864.7099999999999,2.0,82.572,,,0.0,0.0,,,0.0,0.4,1.0,False,AS14.17,7.0,138.0,3215.3999993801117,1.0,7.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-04-16 00:00:00.000000000,0.11137417839840907,98.0,380.8660000000001,144.0,2227.1549999999993,6.0,70.869,0.0,0.0,,,1.0,14.069,5.0,46.701,28.0,797.4820000000002,11.0,196.31300000000005,,,2.0,28.097,,,2.0,0.8,1.0,False,AS14.17,7.2,153.0,2804.0540025234213,1.0,7.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-17 00:00:00.000000000,0.07422652004295008,54.0,198.10699999999997,85.0,1111.8839999999998,4.0,26.223,0.0,0.0,,,0.0,0.0,5.0,43.742999999999995,25.0,871.6719999999999,0.0,0.0,,,3.0,4.649,,,0.0,0.4,1.0,False,AS14.17,7.0,91.0,1403.0189995765686,2.0,10.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-04-18 00:00:00.000000000,0.1228092391979786,11.0,65.592,43.0,1144.001,3.0,14.687999999999999,0.0,0.0,,,0.0,0.0,4.0,33.187,6.0,53.717,0.0,0.0,,,1.0,5.019,,,1.0,1.0,1.0,False,AS14.17,7.0,40.0,968.713999986648,0.0,8.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-04-19 00:00:00.000000000,0.09883846247561923,12.0,52.388000000000005,70.0,872.9040000000001,0.0,0.0,0.0,0.0,,,0.0,0.0,5.0,43.589000000000006,13.0,265.539,0.0,0.0,,,0.0,0.0,,,0.0,1.0,1.0,False,AS14.17,7.0,68.0,1171.4030013084403,0.0,11.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-04-20 00:00:00.000000000,0.09056374981223388,93.0,313.732,160.0,3098.028999999999,3.0,7.129999999999999,0.0,0.0,,,0.0,0.0,5.0,43.05800000000001,43.0,917.5470000000001,9.0,286.1120000000001,,,0.0,0.0,,,0.0,0.4,1.0,True,AS14.17,7.2,141.0,3324.245000839234,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-04-21 00:00:00.000000000,0.027872776865479044,30.0,94.373,82.0,1308.3169999999993,2.0,20.866,0.0,0.0,,,0.0,0.0,6.0,61.702999999999996,13.0,177.071,1.0,19.146,,,1.0,3.01,,,1.0,0.4,1.0,True,AS14.17,7.4,90.0,1664.1950001716614,0.0,12.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-22 00:00:00.000000000,0.0338235294117647,71.0,307.212,72.0,1642.1649999999995,5.0,19.109,0.0,0.0,,,0.0,0.0,5.0,46.482,32.0,806.6089999999999,4.0,72.052,,,0.0,0.0,,,0.0,0.6,1.0,False,AS14.17,7.25,75.0,2176.1320004463196,2.0,12.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-04-23 00:00:00.000000000,0.07183591337438763,99.0,455.92500000000007,109.0,2603.5789999999997,3.0,9.978000000000002,0.0,0.0,,,0.0,0.0,5.0,45.771,31.0,652.0280000000001,17.0,467.853,,,0.0,0.0,,,1.0,1.0,1.0,False,AS14.17,7.25,103.0,2962.5020000934605,0.0,13.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-24 00:00:00.000000000,0.09058882447297414,97.0,457.9289999999999,92.0,1536.207,7.0,60.276999999999994,0.0,0.0,,,0.0,0.0,5.0,40.536,30.0,1110.0659999999998,16.0,289.234,,,0.0,0.0,,,1.0,1.0,1.0,False,AS14.17,7.2,117.0,2563.8010010719295,0.0,13.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-04-25 00:00:00.000000000,0.13024390485807255,92.0,425.48499999999996,95.0,1498.4939999999997,6.0,16.36,0.0,0.0,,,2.0,10.858,5.0,44.207,2.0,35.163,1.0,21.671,,,1.0,8.035,,,4.0,0.4,1.0,False,AS14.17,7.2,133.0,1882.9889988899236,1.0,17.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-04-26 00:00:00.000000000,0.09645884217529604,112.0,580.4989999999999,62.0,926.045,0.0,0.0,0.0,0.0,,,0.0,0.0,6.0,55.55799999999999,6.0,124.62100000000001,0.0,0.0,,,0.0,0.0,,,0.0,1.0,1.0,True,AS14.17,8.0,136.0,1640.274997711182,1.0,14.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-04-27 00:00:00.000000000,0.04635859603044821,53.0,221.73500000000004,37.0,686.2959999999998,2.0,2.1399999999999997,0.0,0.0,,,0.0,0.0,5.0,34.075,16.0,491.17100000000005,1.0,27.316,,,0.0,0.0,,,0.0,1.0,1.0,False,AS14.17,7.2,38.0,1680.8019995689392,2.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-04-28 00:00:00.000000000,0.09738745436440811,70.0,256.9119999999999,75.0,1561.6860000000004,3.0,39.653999999999996,0.0,0.0,,,4.0,24.258000000000003,5.0,44.739000000000004,28.0,521.8059999999999,14.0,276.367,,,1.0,3.0789999999999997,,,0.0,0.75,0.3333333333333333,False,AS14.17,6.75,87.0,2474.662999391556,0.0,13.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-29 00:00:00.000000000,0.07976757541974931,78.0,343.77799999999996,102.0,1665.7749999999996,7.0,92.84500000000001,0.0,0.0,,,,,5.0,35.562,18.0,765.657,9.0,186.76899999999998,,,0.0,0.0,,,0.0,0.8,1.0,False,AS14.17,7.0,96.0,1955.6389985084538,0.0,13.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-04-30 00:00:00.000000000,0.07090048924978534,45.0,205.291,60.0,1194.4470000000003,1.0,4.013,1.0,11.147,,,,,5.0,44.38,10.0,99.166,13.0,391.944,,,1.0,34.883,,,0.0,1.0,1.0,False,AS14.17,7.0,71.0,1799.7279994487776,0.0,13.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-05-01 00:00:00.000000000,0.032635603097931294,44.0,212.80999999999995,27.0,667.9459999999999,1.0,13.036,,,5.0,421.843,,,1.0,8.033999999999999,3.0,78.01899999999999,0.0,0.0,,,1.0,15.057,,,0.0,1.0,1.0,False,AS14.17,8.0,42.0,1003.3339996337888,1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-05-02 00:00:00.000000000,0.056259263060733644,64.0,303.80899999999986,52.0,975.3960000000001,0.0,0.0,,,,,,,3.0,22.708,3.0,198.829,9.0,426.66099999999994,,,0.0,0.0,,,1.0,1.0,1.0,False,AS14.17,7.0,86.0,1698.387000799179,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
