,activity,appCat.builtin_count,appCat.builtin_sum,appCat.communication_count,appCat.communication_sum,appCat.entertainment_count,appCat.entertainment_sum,appCat.finance_count,appCat.finance_sum,appCat.game_count,appCat.game_sum,appCat.office_count,appCat.office_sum,appCat.other_count,appCat.other_sum,appCat.social_count,appCat.social_sum,appCat.travel_count,appCat.travel_sum,appCat.unknown_count,appCat.unknown_sum,appCat.utilities_count,appCat.utilities_sum,appCat.weather_count,appCat.weather_sum,call,circumplex.arousal,circumplex.valence,mood,screen_count,screen_sum,sms
2014-03-20 00:00:00.000000000,0.04383822653596662,25.0,323.717,8.0,97.72699999999999,1.0,15.347999999999999,0.0,0.0,,,,,1.0,10.029,2.0,69.902,,,,,,,,,2.0,0.6666666666666666,0.3333333333333333,5.666666666666667,14.0,412.8229997158053,4.0
2014-03-21 00:00:00.000000000,0.06056036092198102,16.0,103.69,9.0,124.309,1.0,5.041,0.0,0.0,,,,,0.0,0.0,2.0,125.19999999999999,,,,,,,,,2.0,1.0,1.0,6.8,11.0,285.03099989891007,0.0
2014-03-22 00:00:00.000000000,0.06677041257209454,11.0,87.42399999999999,5.0,189.52100000000002,2.0,93.44200000000001,0.0,0.0,,,,,1.0,10.077,1.0,15.412,,,,,,,,,3.0,0.5,0.75,6.5,5.0,1155.7909998893738,2.0
2014-03-23 00:00:00.000000000,0.0684523809523809,22.0,173.54600000000002,7.0,204.49499999999998,3.0,181.257,1.0,13.047,,,,,2.0,23.124000000000002,3.0,191.31399999999996,,,,,,,,,6.0,0.0,1.0,7.0,10.0,726.3540003299709,3.0
2014-03-24 00:00:00.000000000,0.10731287707390641,24.0,147.85000000000002,10.0,222.79200000000003,0.0,0.0,2.0,6.032,,,,,1.0,10.417,1.0,81.67699999999999,,,,,,,,,0.0,0.0,0.8,6.4,15.0,459.0190002918247,0.0
2014-03-25 00:00:00.000000000,0.08716623124390796,46.0,260.70799999999997,12.0,365.54099999999994,1.0,50.631,0.0,0.0,,,,,2.0,21.061,5.0,161.01000000000002,,,,,,,,,0.0,0.6,0.6,6.0,25.0,1013.438999891281,1.0
2014-03-26 00:00:00.000000000,0.09062499999999996,15.0,75.11999999999999,4.0,284.59900000000005,1.0,60.185,2.0,64.797,,,,,0.0,0.0,1.0,221.426,,,,,,,,,0.0,0.2,0.25,5.6,8.0,2525.9130001068124,1.0
2014-03-27 00:00:00.000000000,0.2950993676603433,9.0,69.69099999999999,0.0,0.0,6.0,3342.646,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,1.0,0.0,0.25,6.0,6.0,1594.0099999904667,15.0
2014-03-28 00:00:00.000000000,0.08746898327453531,21.0,119.65100000000001,17.0,398.04100000000005,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,-0.75,0.75,6.5,20.0,519.1339998245238,0.0
2014-03-29 00:00:00.000000000,0.2525042601225439,32.0,133.275,13.0,155.086,0.0,0.0,1.0,19.119,,,,,1.0,8.057,4.0,93.96200000000002,,,,,,,,,2.0,-0.5,0.5,6.0,18.0,410.1199998855591,2.0
2014-03-30 00:00:00.000000000,0.052733447325923805,28.0,176.164,5.0,100.42899999999999,6.0,1480.0929999999998,0.0,0.0,,,,,2.0,17.101,0.0,0.0,,,,,,,,,4.0,0.4,1.0,5.4,16.0,862.5760006904599,0.0
2014-03-31 00:00:00.000000000,0.13474030795602568,5.0,12.349,5.0,53.071,0.0,0.0,0.0,0.0,,,,,1.0,8.152999999999999,0.0,0.0,,,,,,,,,3.0,-0.25,0.3333333333333333,6.0,6.0,73.79699993133555,7.0
2014-04-01 00:00:00.000000000,0.3134394341290891,17.0,98.19800000000001,9.0,194.89,0.0,0.0,0.0,0.0,,,,,0.0,0.0,3.0,48.338,2.0,40.949,,,,,,,0.0,-0.4,0.6,5.8,10.0,1473.5539999008206,1.0
2014-04-02 00:00:00.000000000,0.030474211305752518,9.0,29.768,8.0,105.76100000000001,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.725,0.0,0.0,,,,,,,4.0,-0.2,1.0,6.4,9.0,8644.528000116352,0.0
2014-04-03 00:00:00.000000000,0.012361111111111111,11.0,41.036,5.0,289.19,1.0,1.014,0.0,0.0,,,,,2.0,17.155,4.0,41.357,0.0,0.0,,,,,,,0.0,-0.5,0.3333333333333333,6.25,4.0,138.8190000057221,0.0
2014-04-04 00:00:00.000000000,0.14407060344630326,80.0,678.4769999999997,36.0,1680.0349999999999,4.0,2216.219,1.0,20.066,,,,,3.0,27.086,8.0,301.878,2.0,9.888,,,,,,,4.0,-0.2,0.8,6.2,40.0,4939.440000295641,4.0
2014-04-05 00:00:00.000000000,0.08748917748917752,14.0,99.01,13.0,239.66600000000003,2.0,142.025,0.0,0.0,,,,,2.0,15.072,1.0,20.102,0.0,0.0,,,,,,,1.0,0.0,1.0,7.0,11.0,202.36500000953663,0.0
2014-04-06 00:00:00.000000000,0.19987749808992267,41.0,423.2130000000001,18.0,505.30699999999996,5.0,144.716,0.0,0.0,,,,,1.0,8.062000000000001,4.0,123.86800000000001,0.0,0.0,,,1.0,19.137999999999998,1.0,5.22,0.0,-0.6666666666666666,1.0,6.75,24.0,1605.8439996242514,0.0
2014-04-07 00:00:00.000000000,0.0864168979340117,39.0,221.99999999999997,14.0,408.01500000000004,1.0,51.298,2.0,45.279,,,,,0.0,0.0,3.0,119.977,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,-0.2,1.0,7.0,16.0,2214.0070002078974,1.0
2014-04-08 00:00:00.000000000,0.03989680082559341,4.0,9.241,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,8.0,0.5,0.6666666666666666,6.4,3.0,7.27500009536743,1.0
2014-04-09 00:00:00.000000000,0.24015661939870084,12.0,67.282,1.0,9.097000000000001,0.0,0.0,1.0,11.052999999999999,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,-0.5,1.0,7.2,5.0,3191.621999979022,0.0
2014-04-10 00:00:00.000000000,0.1293886382716278,32.0,156.92300000000003,13.0,331.167,2.0,113.05199999999999,2.0,87.698,1.0,162.983,,,2.0,15.132000000000001,3.0,222.35500000000002,0.0,0.0,,,0.0,0.0,0.0,0.0,3.0,0.2,1.0,6.6,17.0,1089.7160003185274,1.0
2014-04-11 00:00:00.000000000,0.03957364341085266,21.0,99.93999999999998,13.0,421.32800000000003,0.0,0.0,0.0,0.0,,,,,1.0,5.013999999999999,4.0,109.692,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,16.0,358.8829996585843,0.0
2014-04-12 00:00:00.000000000,0.0,1.0,19.42,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,4.0,1.25,1.0,7.0,1.0,19.430999994278,0.0
2014-04-13 00:00:00.000000000,0.045454545454545504,15.0,56.887,1.0,3.01,0.0,0.0,0.0,0.0,,,,,1.0,6.0520000000000005,1.0,46.323,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.5,6.4,12.0,112.32100009918217,2.0
2014-04-14 00:00:00.000000000,0.0341435185185185,25.0,171.96099999999998,5.0,81.969,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,5.707999999999999,0.0,0.0,,,0.0,0.0,0.0,0.0,4.0,0.8,1.0,7.0,16.0,202.43700027465812,0.0
2014-04-15 00:00:00.000000000,0.05,4.0,121.88600000000001,4.0,53.147999999999996,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,35.166,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.6,0.5,6.6,1.0,4.1340000629425,2.0
2014-04-16 00:00:00.000000000,0.137976645191724,31.0,284.6689999999999,11.0,317.6959999999999,0.0,0.0,0.0,0.0,,,,,2.0,12.129999999999999,2.0,90.522,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0,1.25,1.0,7.25,19.0,705.4270007610322,4.0
2014-04-17 00:00:00.000000000,0.14644478187042836,20.0,161.39599999999996,9.0,154.33100000000002,0.0,0.0,2.0,102.41,,,,,2.0,13.199,1.0,14.139000000000001,0.0,0.0,,,0.0,0.0,0.0,0.0,3.0,-0.6,1.0,7.0,11.0,445.7089998722075,0.0
2014-04-18 00:00:00.000000000,0.009735044072393464,34.0,245.23399999999998,17.0,577.248,8.0,1118.1419999999998,0.0,0.0,,,,,0.0,0.0,4.0,187.469,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.8,30.0,2129.209999084474,4.0
2014-04-19 00:00:00.000000000,0.1840579710144928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0,1.6,1.0,7.2,0.0,0.0,1.0
2014-04-20 00:00:00.000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.0,7.0,0.0,0.0,1.0
2014-04-21 00:00:00.000000000,0.009197324414715692,27.0,363.69300000000004,7.0,481.286,1.0,62.525,0.0,0.0,,,,,1.0,14.093,1.0,33.32,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.25,16.0,739.2569997310636,0.0
2014-04-22 00:00:00.000000000,0.05494394283401094,40.0,168.05999999999997,23.0,741.198,2.0,204.428,0.0,0.0,,,,,0.0,0.0,1.0,100.71,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.8,0.8,6.6,28.0,908.7909989356987,1.0
2014-04-23 00:00:00.000000000,0.08201415701415696,39.0,316.14,26.0,827.589,0.0,0.0,4.0,139.92999999999998,,,,,1.0,9.035,1.0,18.024,0.0,0.0,,,0.0,0.0,1.0,4.01,4.0,0.75,1.0,7.25,24.0,1298.7449998855593,1.0
2014-04-24 00:00:00.000000000,0.013731060606060611,10.0,70.905,7.0,254.411,4.0,345.058,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,3.0,-0.2,-0.2,5.4,5.0,1189.710000038147,1.0
2014-04-25 00:00:00.000000000,0.08522727272727262,28.0,182.95600000000002,2.0,19.083,0.0,0.0,0.0,0.0,,,,,0.0,0.0,3.0,22.451,0.0,0.0,,,0.0,0.0,,,7.0,0.6,1.0,7.2,22.0,333.69499969482473,12.0
2014-04-26 00:00:00.000000000,0.3549107142857143,1.0,0.914,2.0,49.566,0.0,0.0,0.0,0.0,,,,,1.0,5.046,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.5,1.0,6.75,1.0,55.5429999828339,3.0
2014-04-27 00:00:00.000000000,0.12176700111482719,17.0,80.74900000000001,10.0,187.69099999999997,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,2.0,-0.2,1.0,7.2,12.0,268.6699995994569,0.0
2014-04-28 00:00:00.000000000,0.18809523809523804,7.0,25.145000000000003,1.0,15.659,0.0,0.0,0.0,0.0,,,,,0.0,0.0,2.0,168.114,0.0,0.0,,,0.0,0.0,,,8.0,1.0,1.0,8.0,4.0,209.3850002288816,1.0
2014-04-29 00:00:00.000000000,0.03592650103519668,53.0,466.95,28.0,720.9810000000001,4.0,420.501,2.0,132.667,,,,,1.0,7.022,5.0,64.21700000000001,0.0,0.0,,,0.0,0.0,,,7.0,-0.5,1.0,7.0,34.0,1285.5090003013609,4.0
2014-04-30 00:00:00.000000000,0.03966646529954715,8.0,25.776999999999997,6.0,431.9589999999999,2.0,45.855999999999995,0.0,0.0,,,,,1.0,5.023,0.0,0.0,0.0,0.0,,,0.0,0.0,,,3.0,0.4,1.0,7.0,5.0,736.7540004253391,0.0
2014-05-01 00:00:00.000000000,0.1044532627865961,14.0,106.30199999999999,1.0,19.105,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,7.0,0.0,1.0,7.0,4.0,125.57500004768359,2.0
2014-05-02 00:00:00.000000000,0.10067570888004324,32.0,163.454,12.0,407.222,3.0,94.374,0.0,0.0,,,,,0.0,0.0,4.0,139.14499999999998,1.0,124.535,,,0.0,0.0,,,2.0,2.0,1.0,8.0,22.0,929.4620008468631,
2014-05-03 00:00:00.000000000,0.026000330687830687,54.0,458.8420000000001,17.0,629.951,6.0,1066.7440000000001,0.0,0.0,,,,,0.0,0.0,10.0,530.554,,,,,0.0,0.0,,,1.0,,,,30.0,2509.0739996433267,
2014-05-04 00:00:00.000000000,0.09635942760942762,38.0,714.2509999999996,9.0,255.043,0.0,0.0,1.0,29.127,,,,,1.0,15.073,3.0,176.55900000000003,,,1.0,11.114,1.0,13.048,,,,0.0,1.0,7.0,18.0,692.0870001316063,
2014-05-05 00:00:00.000000000,0.012931034482758626,10.0,46.171,,,4.0,904.613,,,,,,,,,,,,,,,,,,,,1.5,1.0,7.333333333333333,3.0,950.9159996509547,
2014-02-17 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
2014-02-18 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0
2014-02-19 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0
2014-02-20 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0
2014-02-21 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0
2014-02-22 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0
2014-02-23 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0
2014-02-24 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0
2014-02-25 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0
2014-02-26 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,0.0
2014-02-27 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0
2014-02-28 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0
2014-03-01 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,3.0
2014-03-02 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,2.0
2014-03-03 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0
2014-03-04 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.5,2.0,7.0,,,0.0
2014-03-05 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,1.3333333333333333,8.0,,,1.0
2014-03-06 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.75,7.25,,,0.0
2014-03-07 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.75,1.0,7.5,,,0.0
2014-03-08 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.4,0.8,7.6,,,0.0
2014-03-09 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.8,1.0,7.2,,,0.0
2014-03-10 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6666666666666666,0.6666666666666666,7.333333333333333,,,0.0
2014-03-11 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.4,6.2,,,0.0
2014-03-12 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.2,0.2,6.4,,,0.0
2014-03-13 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.75,0.75,7.25,,,2.0
2014-03-14 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,8.0,,,0.0
2014-03-15 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0
2014-03-16 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0
2014-03-17 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,1.0
2014-03-18 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,0.0
2014-03-19 00:00:00.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,0.0
2014-03-20 00:00:00.000000000,0.042302883778457055,33.0,132.624,16.0,456.2309999999999,1.0,249.90400000000002,,,,,,,5.0,111.48500000000001,14.0,937.5369999999998,,,,,,,,,0.0,,,,16.0,1630.727999687195,0.0
2014-03-21 00:00:00.000000000,0.16797442845445734,46.0,19292.022,55.0,6972.156000000003,7.0,1395.834,,,,,5.0,49.206,5.0,45.162000000000006,23.0,1627.926,,,,,,,,,0.0,0.8,1.0,7.4,58.0,5228.513999462123,0.0
2014-03-22 00:00:00.000000000,0.1927695875539844,61.0,1991.859,93.0,9975.141000000001,6.0,1666.558,,,,,0.0,0.0,6.0,143.685,23.0,1355.8880000000001,3.0,64.724,,,1.0,17.125999999999998,,,0.0,0.4,0.8,7.4,88.0,5978.720000743862,0.0
2014-03-23 00:00:00.000000000,0.07009270190040377,73.0,2399.932,45.0,2809.858,20.0,2145.609,,,,,0.0,0.0,5.0,35.186,30.0,1554.2419999999997,8.0,135.242,,,0.0,0.0,,,0.0,0.8,0.8,7.4,62.0,5473.925999403003,1.0
2014-03-24 00:00:00.000000000,0.16940873829279451,85.0,889.64,114.0,2423.7590000000005,9.0,721.972,,,,,0.0,0.0,5.0,36.194,19.0,1275.0680000000002,16.0,690.119,,,3.0,42.13900000000001,,,4.0,0.6666666666666666,0.6666666666666666,7.0,126.0,11954.341000080112,0.0
2014-03-25 00:00:00.000000000,0.06202266865015755,32.0,129.32000000000002,38.0,1289.0569999999998,10.0,1791.6509999999998,,,,,1.0,269.322,4.0,27.1,25.0,1373.9460000000001,0.0,0.0,,,2.0,9.866,,,0.0,0.5,1.0,7.5,53.0,3498.1169996261597,0.0
2014-03-26 00:00:00.000000000,0.06853709704220674,108.0,604.5789999999998,66.0,1706.9920000000004,17.0,3070.0419999999995,,,,,0.0,0.0,6.0,112.919,46.0,1469.1820000000002,0.0,0.0,,,4.0,85.451,,,2.0,0.2,0.8,7.2,85.0,7079.621001482015,0.0
2014-03-27 00:00:00.000000000,0.0906331678707439,95.0,663.981,50.0,4890.150999999999,14.0,2036.394,,,,,0.0,0.0,5.0,45.211999999999996,52.0,1500.51,6.0,263.167,,,0.0,0.0,,,0.0,0.4,0.6,7.2,67.0,5825.132001399993,0.0
2014-03-28 00:00:00.000000000,0.2510368299862318,72.0,376.56000000000006,75.0,3943.448999999999,5.0,791.014,,,,,1.0,30.121,8.0,204.161,32.0,1161.41,19.0,329.95,,,0.0,0.0,,,1.0,0.6,1.0,7.2,99.0,9430.216000795355,0.0
2014-03-29 00:00:00.000000000,0.2092882156846513,126.0,591.7599999999998,70.0,1405.8099999999993,6.0,1680.3419999999996,1.0,21.08,,,0.0,0.0,5.0,45.153999999999996,62.0,2533.09,12.0,195.447,,,0.0,0.0,,,8.0,0.6,0.6,6.8,122.0,5742.628001689911,1.0
2014-03-30 00:00:00.000000000,0.008333333333333333,12.0,112.634,17.0,306.951,0.0,0.0,0.0,0.0,,,0.0,0.0,4.0,32.299,1.0,112.48299999999999,1.0,59.765,,,0.0,0.0,,,0.0,1.0,1.0,8.0,15.0,591.533999681473,0.0
2014-03-31 00:00:00.000000000,0.09798605176533887,92.0,536.6229999999998,55.0,1522.1409999999998,5.0,932.084,0.0,0.0,,,0.0,0.0,15.0,581.2459999999999,21.0,2770.202,17.0,8194.607,,,4.0,105.084,,,0.0,0.5,1.0,7.25,58.0,5835.675001382825,0.0
2014-04-01 00:00:00.000000000,0.146776392180804,121.0,1052.414,84.0,4033.676,16.0,2111.1359999999995,0.0,0.0,,,13.0,789.73,7.0,298.98199999999997,22.0,1112.984,4.0,137.781,,,2.0,9.317,,,4.0,0.6,1.0,7.4,114.0,5640.406001091005,2.0
2014-04-02 00:00:00.000000000,0.09017666475035048,100.0,1127.6369999999997,45.0,786.3740000000003,15.0,1718.0780000000002,0.0,0.0,,,3.0,166.794,9.0,187.98999999999998,27.0,1459.598,8.0,150.55399999999997,,,6.0,71.206,,,1.0,0.25,0.75,7.5,89.0,7401.755999565121,0.0
2014-04-03 00:00:00.000000000,0.12420343137254902,94.0,1421.825999999999,63.0,2381.549,21.0,2304.9399999999996,0.0,0.0,,,1.0,36.243,10.0,227.182,31.0,1450.0049999999999,9.0,128.398,,,1.0,20.074,,,1.0,0.2,1.0,7.2,85.0,7496.890001058575,1.0
2014-04-04 00:00:00.000000000,0.15983601774042955,68.0,266.793,40.0,713.275,10.0,1895.0529999999999,0.0,0.0,,,3.0,67.05900000000001,5.0,44.382,29.0,1153.222,0.0,0.0,,,0.0,0.0,,,1.0,-0.6,0.8,7.0,68.0,4548.271001815796,1.0
2014-04-05 00:00:00.000000000,0.18913979786829993,57.0,242.99699999999996,42.0,1812.7340000000002,4.0,778.512,0.0,0.0,,,0.0,0.0,7.0,43.36600000000001,10.0,399.05600000000004,3.0,15.843,,,0.0,0.0,,,3.0,0.2,1.0,7.0,67.0,4252.756000757217,3.0
2014-04-06 00:00:00.000000000,0.03688805922779405,26.0,147.799,26.0,670.5129999999999,6.0,1823.665,0.0,0.0,,,0.0,0.0,9.0,101.225,10.0,538.17,0.0,0.0,,,0.0,0.0,,,0.0,0.25,1.25,7.25,28.0,3759.1119995117206,1.0
2014-04-07 00:00:00.000000000,0.04899951284861772,39.0,167.16199999999998,32.0,935.6130000000002,4.0,1164.872,0.0,0.0,,,0.0,0.0,3.0,23.192999999999998,12.0,1230.794,0.0,0.0,,,0.0,0.0,,,0.0,1.0,1.0,7.0,35.0,8653.171000480648,0.0
2014-04-08 00:00:00.000000000,0.026065395166330982,127.0,2459.1079999999993,104.0,3043.116,13.0,2372.613,0.0,0.0,,,3.0,905.018,6.0,48.317,47.0,1393.5739999999998,10.0,282.70599999999996,8.0,206.93699999999998,1.0,16.049,,,3.0,0.4,1.0,7.0,114.0,10594.293999433517,1.0
2014-04-09 00:00:00.000000000,0.10923143184508001,72.0,569.142,108.0,1714.0139999999997,52.0,4358.969000000001,0.0,0.0,,,7.0,378.202,6.0,91.72700000000002,14.0,813.3539999999999,37.0,265.7780000000001,,,1.0,4.031000000000001,,,0.0,0.25,1.0,7.0,161.0,6714.672999620438,0.0
2014-04-10 00:00:00.000000000,0.10077388350248441,79.0,570.605,106.0,3379.9930000000004,18.0,2517.9660000000003,0.0,0.0,,,1.0,51.251999999999995,8.0,186.31799999999998,23.0,1933.4999999999998,8.0,172.989,,,0.0,0.0,,,0.0,1.0,1.0,6.75,95.0,8127.948999881751,0.0
2014-04-11 00:00:00.000000000,0.20737365024236556,197.0,1072.6889999999996,40.0,495.8919999999999,1.0,952.045,0.0,0.0,,,0.0,0.0,5.0,39.482,125.0,1437.1950000000006,20.0,141.10899999999998,,,3.0,57.441,,,0.0,0.4,1.0,7.2,318.0,3660.4830000400557,0.0
2014-04-12 00:00:00.000000000,0.1659532018869328,172.0,1124.2949999999996,66.0,1120.927,8.0,1688.0900000000001,0.0,0.0,,,0.0,0.0,5.0,39.147999999999996,150.0,1097.9880000000003,0.0,0.0,,,0.0,0.0,,,0.0,0.4,1.0,7.2,313.0,4691.583999395373,0.0
2014-04-13 00:00:00.000000000,0.0756640189523358,104.0,606.3839999999999,53.0,1391.3229999999999,18.0,3120.5530000000003,0.0,0.0,,,0.0,0.0,5.0,55.028,38.0,2574.059,4.0,206.01399999999998,,,1.0,20.159000000000002,,,0.0,-0.2,1.0,7.2,94.0,7935.848999738692,0.0
2014-04-14 00:00:00.000000000,0.0851143385464617,90.0,459.02999999999986,26.0,379.3259999999999,0.0,0.0,0.0,0.0,,,1.0,148.85,7.0,49.449999999999996,32.0,319.57,76.0,271.42599999999993,,,0.0,0.0,,,1.0,0.8,1.0,7.0,165.0,1618.4909994602206,0.0
2014-04-15 00:00:00.000000000,0.10223628470884812,91.0,1072.7299999999998,135.0,6544.821000000001,18.0,1837.4569999999997,0.0,0.0,,,2.0,13.126000000000001,23.0,852.4649999999999,30.0,1506.4940000000001,2.0,82.572,,,0.0,0.0,,,0.0,0.4,1.0,7.0,148.0,8146.620999574654,1.0
2014-04-16 00:00:00.000000000,0.11137417839840907,107.0,685.2299999999996,153.0,3554.094000000004,10.0,762.9350000000001,0.0,0.0,,,2.0,55.257000000000005,5.0,46.701,29.0,1023.3910000000002,11.0,196.31300000000005,,,2.0,28.097,,,2.0,0.8,1.0,7.2,167.0,6143.1280026435825,1.0
2014-04-17 00:00:00.000000000,0.11615087487091101,57.0,366.35799999999995,89.0,1653.3190000000004,10.0,1243.039,0.0,0.0,,,0.0,0.0,5.0,43.742999999999995,28.0,1491.9759999999999,0.0,0.0,,,3.0,4.649,,,0.0,0.4,1.0,7.0,99.0,4463.335999727246,2.0
2014-04-18 00:00:00.000000000,0.18855451998494857,14.0,147.63500000000002,44.0,1356.6860000000004,9.0,2022.8970000000002,0.0,0.0,,,0.0,0.0,4.0,33.187,6.0,53.717,0.0,0.0,,,1.0,5.019,,,1.0,1.0,1.0,7.0,47.0,3577.131999731066,0.0
2014-04-19 00:00:00.000000000,0.16723933497618126,12.0,52.388000000000005,71.0,979.8259999999999,0.0,0.0,0.0,0.0,,,0.0,0.0,5.0,43.589000000000006,13.0,265.539,0.0,0.0,,,0.0,0.0,,,0.0,1.0,1.0,7.0,69.0,1341.7960014343253,0.0
2014-04-20 00:00:00.000000000,0.12116526023672414,96.0,415.23900000000003,164.0,3841.0979999999995,12.0,2299.942,0.0,0.0,,,1.0,256.297,5.0,43.05800000000001,46.0,2371.312,12.0,783.4639999999998,,,0.0,0.0,,,0.0,0.4,1.0,7.2,157.0,9982.987000226969,0.0
2014-04-21 00:00:00.000000000,0.0881963953222814,31.0,126.5,84.0,3363.066,3.0,350.995,0.0,0.0,,,0.0,0.0,6.0,61.702999999999996,14.0,389.949,1.0,19.146,,,1.0,3.01,,,1.0,0.4,1.0,7.4,91.0,2261.7730002403264,0.0
2014-04-22 00:00:00.000000000,0.050621498599439735,74.0,384.681,84.0,4934.477,14.0,2027.8760000000002,0.0,0.0,,,0.0,0.0,5.0,46.482,35.0,1561.5519999999995,4.0,72.052,,,0.0,0.0,,,0.0,0.6,1.0,6.6,88.0,8438.16700053215,2.0
2014-04-23 00:00:00.000000000,0.07183591337438763,105.0,681.8990000000001,116.0,3622.0319999999992,11.0,2265.855,0.0,0.0,,,1.0,31.128,5.0,45.771,33.0,1197.9380000000003,17.0,467.853,,,0.0,0.0,,,1.0,1.0,1.0,7.25,114.0,9992.209000825886,0.0
2014-04-24 00:00:00.000000000,0.10981776234215575,104.0,15122.509,95.0,2041.489,12.0,1305.8540000000003,0.0,0.0,1.0,2562.907,0.0,0.0,5.0,40.536,33.0,2004.7680000000003,16.0,289.234,,,0.0,0.0,,,1.0,1.0,1.0,7.2,125.0,8335.326000928882,0.0
2014-04-25 00:00:00.000000000,0.20366097979108125,98.0,845.952,97.0,4366.47,12.0,1495.1719999999996,0.0,0.0,0.0,0.0,5.0,352.31700000000006,6.0,121.05699999999999,3.0,333.25600000000003,2.0,1115.5240000000001,,,1.0,8.035,,,4.0,0.4,1.0,7.2,139.0,3992.0679993629456,1.0
