"","prop_id","srch_id","date_time","site_id","visitor_location_country_id","visitor_hist_starrating","visitor_hist_adr_usd","prop_country_id","prop_starrating","prop_review_score","prop_brand_bool","prop_location_score1","prop_location_score2","prop_log_historical_price","position","price_usd","promotion_flag","srch_destination_id","srch_length_of_stay","srch_booking_window","srch_adults_count","srch_children_count","srch_room_count","srch_saturday_night_bool","srch_query_affinity_score","orig_destination_distance","random_bool","comp1_rate","comp1_inv","comp1_rate_percent_diff","comp2_rate","comp2_inv","comp2_rate_percent_diff","comp3_rate","comp3_inv","comp3_rate_percent_diff","comp4_rate","comp4_inv","comp4_rate_percent_diff","comp5_rate","comp5_inv","comp5_rate_percent_diff","comp6_rate","comp6_inv","comp6_rate_percent_diff","comp7_rate","comp7_inv","comp7_rate_percent_diff","comp8_rate","comp8_inv","comp8_rate_percent_diff","click_bool","gross_bookings_usd","booking_bool","min_date","max_date","avg_hist_starrating","avg_hist_adr_usd","nr_searches","avg_prop_starrating","avg_prop_review_score","avg_prop_location_score1","avg_prop_location_score2","avg_prop_log_historical_price","avg_price_usd","avg_srch_query_affinity_score","std_prop_starrating","std_prop_review_score","std_prop_location_score1","std_prop_location_score2","std_prop_log_historical_price","std_price_usd","std_srch_query_affinity_score","median_prop_starrating","median_prop_review_score","median_prop_location_score1","median_prop_location_score2","median_prop_log_historical_price","median_price_usd","median_srch_query_affinity_score","click_prob","book_prob","day","month","site_id_exp","visitor_location_country_id_exp","prop_country_id_exp","prop_id_exp","prop_starrating_exp","prop_review_score_exp","srch_destination_id_exp","srch_length_of_stay_exp","srch_adults_count_exp","srch_room_count_exp","day_exp","month_exp","pos_exp","price_diff","stars_diff","price_usd_norm_by_srch_id","price_usd_norm_by_prop_country_id","price_usd_norm_by_prop_id","prop_starrating_norm_by_srch_id","prop_starrating_norm_by_prop_country_id","prop_starrating_norm_by_prop_id","prop_location_score1_norm_by_srch_id","prop_location_score1_norm_by_prop_country_id","prop_location_score1_norm_by_prop_id","prop_review_score_norm_by_srch_id","prop_review_score_norm_by_prop_country_id","prop_review_score_norm_by_prop_id","prop_log_historical_price_norm_by_srch_id","prop_log_historical_price_norm_by_prop_country_id","prop_log_historical_price_norm_by_prop_id","comp_rate","comp_inv","comp_rate_percent_diff"
"7513",105428,10115,2013-03-25,5,219,-1,-1,15,5,5,1,0.69,0.0036,5.88,14,313,0,16979,2,328,1,0,1,0,-1,7252.8,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2013-03-25,2013-03-25,-1,-1,1,5,5,0.69,0.0036,5.88,313,-1,-1,-1,-1,-1,-1,-1,-1,5,5,0.69,0.0036,5.88,313,-1,0,0,"maandag",3,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.467212992402191,1,1,1,1,1,0.144957983193277,1,1,1,1,1,0.946859903381642,1,0,0,-1
"6680",93080,70880,2013-02-23,14,100,-1,-1,100,2,3.5,0,3.89,0.0761,4.83,8,128.24,0,13927,9,53,2,0,1,0,-1,532.11,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2013-02-23,2013-02-23,-1,-1,1,2,3.5,3.89,0.0761,4.765,185.045,-1,0,0,0,0,0.0919238815542511,80.3344014106037,-1,2,3.5,3.89,0.0761,4.765,185.045,-1,0,0,"zaterdag",2,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.240361366746012,0.530246020260492,1,0.4,1,1,0.768774703557312,1,1,0.7,1,1,0.777777777777778,1,0,0,-1
"9467",133156,41460,2013-05-28,5,219,-1,-1,88,4,4,1,2.71,0.2228,6.21,1,335,1,20531,4,240,1,0,1,1,-1,1566.37,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2013-05-28,2013-05-28,-1,-1,1,4,4,2.71,0.2228,6.21,335,-1,-1,-1,-1,-1,-1,-1,-1,4,4,2.71,0.2228,6.21,335,-1,0,0,"dinsdag",5,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.0971014492753623,1,1,0.8,1,1,0.797058823529412,1,1,0.8,1,1,1,1,0,0,-1
"2775",37881,78869,2013-02-05,5,219,-1,-1,219,2,4,1,0,-1,4.83,20,90,0,25768,3,3,1,0,1,1,-1,2460.37,0,-1,-1,-1,-1,0,11,0,1,11,-1,-1,-1,0,1,28,-1,-1,-1,-1,-1,-1,0,0,11,0,-1,0,2013-02-05,2013-02-05,-1,-1,1,2,4,0,-1,4.83,90,-1,-1,-1,-1,-1,-1,-1,-1,2,4,0,-1,4.83,90,-1,0,0,"dinsdag",2,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.000286860818318294,1,1,0.4,1,-1,0,-1,1,-1,1,1,0.777777777777778,1,-1,2,15.25
"3416",46330,47827,2013-02-03,5,219,-1,-1,109,4,4,1,2.48,0.0066,4.82,6,80,0,11543,3,16,2,0,1,0,-1,4779.77,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,14,-1,-1,-1,-1,0,4,-1,-1,-1,0,-1,0,2013-02-03,2013-02-03,-1,-1,1,4,4,2.48,0.0066,4.82,80,-1,-1,-1,-1,-1,-1,-1,-1,4,4,2.48,0.0066,4.82,80,-1,0,0,"zondag",2,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.110089723124346,1,1,0.8,1,1,0.470588235294118,1,1,0.8,1,1,0.776167471819646,1,-2,0,9
"118",1499,257813,2012-12-06,24,216,-1,-1,202,3,3,0,2.3,4e-04,4.23,2,48.98,0,15122,3,24,3,1,1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2012-12-06,2012-12-06,-1,-1,1,3,3,2.3,4e-04,4.23,48.98,-1,-1,-1,-1,-1,-1,-1,-1,3,3,2.3,4e-04,4.23,48.98,-1,0,0,"donderdag",12,17.1085383502171,0,0,0,16.8214177978884,16.5762104004782,0,17.3883161512027,16.6799456767768,16.9959951942331,16.878194490541,17.1289931257582,-1,-1,-1,1,0.0919277040596085,1,1,0.6,1,1,0.450097847358121,1,1,0.6,1,1,0.681159420289855,1,1,0,5
"302",4060,280358,2012-11-13,15,219,-1,-1,99,3,4,1,3.61,0.0495,4.92,16,69.83,0,4440,3,79,2,0,1,1,-1,5424.98,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2012-11-13,2012-11-13,-1,-1,1,3,4,3.61,0.0495,4.92,69.83,-1,-1,-1,-1,-1,-1,-1,-1,3,4,3.61,0.0495,4.92,69.83,-1,0,0,"dinsdag",11,17.0882778581766,0,0,0,16.8274509803922,16.5750149432158,0,17.3825887743414,16.6858306926211,16.9991990388466,16.8762031198141,17.1257581884351,-1,-1,-1,1,0.0559535256410256,1,1,0.6,1,1,0.57484076433121,1,1,0.8,1,1,0.792270531400966,1,0,0,-1
"7967",111719,121625,2013-03-16,5,219,-1,-1,219,4,4,0,1.39,0.0234,4.87,14,110,1,2518,4,46,4,0,2,0,-1,283.88,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2013-03-16,2013-03-16,-1,-1,1,4,4,1.39,0.0234,4.86666666666667,92.7266666666667,-1,0,0,0,0,0.00577350269189613,14.9594162096431,-1,4,4,1.39,0.0234,4.87,84.18,-1,0,0,"zaterdag",3,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,-1,1,0.000350607666833471,1,1,0.8,1,1,0.232830820770519,1,1,-1,1,1,0.784219001610306,1,0,0,-1
"7244",101532,225090,2012-11-05,15,55,3.5,154.51,220,4,3.5,1,4.08,0.0548,4.79,35,91.08,0,697,1,31,2,0,1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2012-11-05,2012-11-05,3.5,154.51,1,4,3.5,4.08,0.0548,4.79,91.08,-1,-1,-1,-1,-1,-1,-1,-1,4,3.5,4.08,0.0548,4.79,91.08,-1,0,0,"maandag",11,0,0,0,0,0,0,0,0,0,0,0,0,-1,63.43,0.5,1,0.112438891906573,1,1,0.8,1,1,0.778625954198473,1,1,0.7,1,1,0.77133655394525,1,0,0,-1
"6061",84321,148483,2013-01-20,5,219,-1,-1,219,3,4.5,0,3.56,-1,4.73,12,223,0,8907,4,176,2,0,1,0,-33.1084,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2013-01-20,2013-01-20,-1,-1,1,3,4.5,3.56,-1,4.73,223,-33.1084,-1,-1,-1,-1,-1,-1,-1,3,4.5,3.56,-1,4.73,223,-33.1084,0,0,"zondag",1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.000710777360944218,1,1,0.6,1,1,0.596314907872697,1,1,-1,1,1,0.761674718196457,1,0,0,-1
"5979",82942,299701,2013-06-23,5,219,-1,-1,219,3,4.5,1,1.95,0.0734,0,2,85,1,16934,1,4,2,0,1,1,-1,63.69,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2013-06-23,2013-06-23,-1,-1,1,3,4.5,1.95,0.0734,0,85,-1,-1,-1,-1,-1,-1,-1,-1,3,4.5,1.95,0.0734,0,85,-1,0,0,"zondag",6,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.0002709241061895,1,1,0.6,1,1,0.326633165829146,1,1,-1,1,-1,0,-1,0,0,-1
"7078",99323,94932,2013-05-28,5,219,-1,-1,219,4,3.5,1,2.56,0.0239,5.16,35,125,0,2323,1,241,3,0,2,1,-1,905.88,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2013-05-28,2013-05-28,-1,-1,1,4,3.5,2.56,0.0239,5.16,125,-1,-1,-1,-1,-1,-1,-1,-1,4,3.5,2.56,0.0239,5.16,125,-1,0,0,"dinsdag",5,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.000398417803219853,1,1,0.8,1,1,0.428810720268007,1,1,-1,1,1,0.830917874396135,1,0,0,-1
"4675",64777,113649,2013-06-25,5,219,-1,-1,219,3,4,1,2.83,0.0179,0,26,104,1,23246,2,115,2,2,1,1,-1,264.21,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2013-06-25,2013-06-25,-1,-1,1,3,4,2.83,0.03645,2.425,106.5,-1,0,0,0,0.0262336615820209,3.42946788875476,3.53553390593274,-1,3,4,2.83,0.03645,2.425,106.5,-1,0,0,"dinsdag",6,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.000331483612278918,0.954128440366973,1,0.6,1,1,0.474036850921273,1,1,-1,1,-1,0,0,0,0,-1
"8138",114177,73558,2012-12-12,14,100,-1,-1,100,4,4.5,1,4.75,0.272,5.45,10,171.68,0,15438,1,6,1,0,1,0,-1,313.48,0,-1,-1,-1,0,0,20,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,-1,0,2012-12-12,2012-12-12,-1,-1,1,4,4.5,4.75,0.18145,5.45833333333333,197.085,-1,0,0,0,0.0991925551641856,0.00408248290463854,46.5975521889294,-1,4,4.5,4.75,0.18145,5.46,180.605,-1,0,0,"woensdag",12,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,-1,1,0.321781343129721,0.60027972027972,1,0.8,1,1,0.938735177865613,1,1,0.9,1,1,0.877616747181965,0.998168498168498,0,0,20
"9166",128866,18578,2012-11-01,5,219,-1,-1,219,2,3.5,1,2.4,0.0288,4.25,36,48,0,4748,1,13,2,0,2,0,-1,12.44,0,-1,-1,-1,0,0,-1,0,0,-1,-1,-1,-1,1,0,23,-1,-1,-1,-1,-1,-1,0,0,-1,0,-1,0,2012-11-01,2012-11-01,-1,-1,1,2,3.5,2.4,0.0288,4.29,55.5,-1,0,0,0,0,0.0565685424949239,10.6066017177982,-1,2,3.5,2.4,0.0288,4.29,55.5,-1,0,0,"donderdag",11,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.000152992436436424,0.761904761904762,1,0.4,1,1,0.402010050251256,1,1,-1,1,1,0.684380032206119,0.981524249422633,1,0,23
"4267",59063,187785,2013-05-21,14,100,-1,-1,219,2,4,1,1.95,-1,4.87,18,128.57,0,363,4,87,2,0,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2013-05-21,2013-05-21,-1,-1,1,2,4,1.95,-1,4.88,129.285,-1,0,0,0,-1,0.0141421356237306,1.01116269709677,-1,2,4,1.95,-1,4.88,129.285,-1,0,0,"dinsdag",5,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.000409796615679812,0.989,1,0.4,1,1,0.326633165829146,1,1,-1,1,1,0.784219001610306,0.995910020449898,0,0,-1
"6504",90457,247044,2013-05-11,5,219,-1,-1,219,3,4.5,1,3.09,0.0072,5.65,12,229,0,4562,2,1,1,1,2,0,-1,174.36,0,-1,-1,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,-1,0,2013-05-11,2013-05-11,-1,-1,1,3,4.5,3.09,0.0072,5.65,229,-1,-1,-1,-1,-1,-1,-1,-1,3,4.5,3.09,0.0072,5.65,229,-1,0,0,"zaterdag",5,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.000729901415498771,1,1,0.6,1,1,0.517587939698492,1,1,-1,1,1,0.909822866344606,1,0,0,-1
"4091",56064,224886,2012-11-18,5,219,-1,-1,219,5,5,1,4.62,0.396,5.73,25,217,1,26037,2,12,2,0,1,1,-1,201.16,1,-1,-1,-1,1,0,10,1,1,10,-1,-1,-1,1,0,10,-1,-1,-1,-1,-1,-1,1,0,10,0,-1,0,2012-11-18,2012-11-18,-1,-1,1,5,5,4.62,0.17385,5.7125,191.5,-1,0,0,0,0.1481,0.0221735578260836,32.1506868770586,-1,5,5,4.62,0.0998,5.72,195.5,-1,0,0,"zondag",11,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.000691653306389665,0.986363636363636,1,1,1,1,0.773869346733668,1,1,-1,1,1,0.922705314009662,1,4,1,10
"661",9128,122790,2012-11-13,5,219,-1,-1,205,4,4.5,0,3.43,0.0177,5.4,24,174,1,28317,2,11,1,0,1,1,-1,8055.61,0,-1,-1,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2012-11-13,2012-11-13,-1,-1,2,4,4.5,3.43,0.0345,5.435,191.275,-1,0,0,0,0.023758787847868,0.0494974746830579,24.4305392899952,-1,4,4.5,3.43,0.0345,5.435,191.275,-1,0,0,"dinsdag",11,0,0,0,0,16.8235294117647,16.5654512851166,0,0,16.6749660479855,17.0076091309571,16.8762031198141,17.1233319854428,-1,-1,-1,0.313513513513514,0.253940455341506,0.83433229441381,0.8,0.8,1,0.912234042553192,0.742424242424242,1,0.9,0.9,1,0.869565217391304,0.869565217391304,0.987202925045704,0,0,-1
"1477",20046,257062,2013-06-27,31,219,-1,-1,219,3,2.5,1,2.08,-1,0,8,49,1,3090,1,11,2,0,1,0,-1,406.71,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2013-06-27,2013-06-27,-1,-1,1,3,2.5,2.08,-1,2.015,52,-1,0,0,0,-1,2.84964032818179,4.24264068711928,-1,3,2.5,2.08,-1,2.015,52,-1,0,0,"donderdag",6,0,0,0,0,16.8250377073906,0,0,0,0,0,16.8798539661467,0,-1,-1,-1,1,0.000156179778862183,0.890909090909091,1,0.6,1,1,0.348408710217755,1,1,-1,1,-1,0,0,0,0,-1
"1374",18795,284964,2012-11-04,12,99,-1,-1,129,0,3.5,0,0.69,0.0012,4.81,25,70.61,0,16086,2,19,2,0,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,0,-1,0,0,-1,-1,-1,-1,0,-1,0,2012-11-04,2012-11-04,-1,-1,1,0,3.5,0.69,0.0012,4.81,70.61,-1,-1,-1,-1,-1,-1,-1,-1,0,3.5,0.69,0.0012,4.81,70.61,-1,0,0,"zondag",11,0,0,0,0,16.8292609351433,0,0,0,0,0,16.873547958845,0,-1,-1,-1,1,0.0465022852702151,1,-1,0,-1,1,0.129213483146067,1,1,0.7,1,1,0.774557165861514,1,0,0,-1
"6068",84407,104674,2013-01-04,1,13,-1,-1,98,4,4,0,5.06,0.0966,4.87,9,99.4,1,24731,2,73,3,0,2,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2013-01-04,2013-01-04,-1,-1,3,4,4,5.06,0.0966,4.87,99.4,-1,-1,-1,-1,-1,-1,-1,-1,4,4,5.06,0.0966,4.87,99.4,-1,0,0,"vrijdag",1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,8.41089080049088e-06,1,1,0.8,1,0.98828125,0.930147058823529,1,0.888888888888889,0.8,1,0.908582089552239,0.784219001610306,1,0,0,-1
"6523",90730,18248,2013-05-21,5,219,-1,-1,219,4,4,0,5.66,0.107,5.93,16,226,1,4562,4,65,2,0,1,1,-1,2567.95,0,1,0,12,1,0,12,1,0,12,1,0,12,1,0,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2013-05-21,2013-05-21,-1,-1,1,4,4,5.66,0.11652,4.724,214.408,-1,0,0,0,0.013035796868623,2.64089568139296,45.3152724806991,-1,4,4,5.66,0.107,5.9,226,-1,0,0,"dinsdag",5,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-1,1,0.000720339388221495,0.8828125,1,0.8,1,1,0.948073701842546,1,1,-1,1,1,0.954911433172303,1,5,0,12
"6613",92140,241792,2013-05-10,5,219,-1,-1,219,3,0,1,0,-1,4.96,6,119,0,15823,1,8,2,0,1,1,-1,29.54,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,-1,0,2013-05-10,2013-05-10,-1,-1,1,3,0,0,-1,4.96,119,-1,-1,-1,-1,-1,-1,-1,-1,3,0,0,-1,4.96,119,-1,0,0,"vrijdag",5,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.0003792937486653,1,1,0.6,1,-1,0,-1,-1,-1,-1,1,0.798711755233494,1,0,0,-1
"265",3456,254772,2013-03-10,18,129,-1,-1,219,3,4.5,1,1.1,0.0051,4.54,26,76.72,0,4748,1,48,1,0,1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,19,-1,-1,-1,-1,0,9,-1,-1,-1,-1,-1,-1,-1,0,9,0,-1,0,2013-03-10,2013-03-10,-1,-1,1,3,4.5,1.1,0.0051,4.54,76.72,-1,-1,-1,-1,-1,-1,-1,-1,3,4.5,1.1,0.0051,4.54,76.72,-1,0,0,"zondag",3,17.1041968162084,0,0,0,16.8232277526395,16.5762104004782,0,17.3802978235968,16.6817564508828,17,16.8738798539661,17.1184795794581,-1,-1,-1,1,0.000244532910904217,1,1,0.6,1,1,0.184254606365159,1,1,-1,1,1,0.731078904991948,1,-2,0,12.3333333333333
"8459",118722,294331,2013-02-08,14,100,-1,-1,100,3,4.5,0,4.34,0.2143,4.81,34,86.83,0,6948,3,31,2,2,1,0,-1,42.23,0,-1,-1,-1,0,0,10,-1,-1,-1,-1,-1,-1,-1,0,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2013-02-08,2013-02-08,-1,-1,1,3,4.5,4.34,0.2143,4.81,86.83,-1,-1,-1,-1,-1,-1,-1,-1,3,4.5,4.34,0.2143,4.81,86.83,-1,0,0,"vrijdag",2,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.162746237324986,1,1,0.6,1,1,0.857707509881423,1,1,0.9,1,1,0.774557165861514,1,-1,0,16
"8697",121856,206247,2013-02-13,5,219,-1,-1,219,2,3,1,0,0.0071,4.07,30,64,0,22945,2,58,2,0,1,1,-1,178.71,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,1,0,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2013-02-13,2013-02-13,-1,-1,1,2,3,0,0.0071,4.185,57.5,-1,0,0,0,0,0.162634559672906,9.19238815542512,-1,2,3,0,0.0071,4.185,57.5,-1,0,0,"woensdag",2,0,0,0,0,0,0,0,0,0,0,0,0,30,-1,-1,1,0.000203989915248565,1,1,0.4,1,-1,0,-1,1,-1,1,1,0.655394524959742,0.946511627906977,1,0,9
"5371",74687,70538,2013-03-29,5,219,-1,-1,219,2,3,1,1.1,0.1542,3.29,3,44,1,5201,5,16,1,0,1,0,-1,1924.6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2013-03-29,2013-03-29,-1,-1,1,2,3,1.1,0.1542,3.29,44,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1.1,0.1542,3.29,44,-1,0,0,"vrijdag",3,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.000140243066733388,1,1,0.4,1,1,0.184254606365159,1,1,-1,1,1,0.529790660225443,1,0,0,-1
"3431",46569,288617,2013-04-30,5,219,-1,-1,219,2,3.5,1,2.83,0.0334,4.16,10,45,0,25158,2,17,2,2,1,1,-1,106.53,1,-1,-1,-1,0,0,-1,0,0,-1,-1,-1,-1,-1,0,22,-1,-1,-1,-1,-1,-1,-1,0,22,0,-1,0,2013-04-30,2013-04-30,-1,-1,1,2,3.5,2.83,0.0334,4.16,45,-1,-1,-1,-1,-1,-1,-1,-1,2,3.5,2.83,0.0334,4.16,45,-1,0,0,"dinsdag",4,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.000143430409159147,1,1,0.4,1,1,0.474036850921273,1,1,-1,1,1,0.669887278582931,1,-2,0,22
"8613",120795,253196,2013-02-02,5,219,-1,-1,219,3,3.5,1,1.1,-1,4.59,12,85,0,628,2,7,1,0,1,1,-1,7.98,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,-1,0,2013-02-02,2013-02-02,-1,-1,1,3,3.5,1.1,-1,4.59,85,-1,0,0,0,-1,0,0,-1,3,3.5,1.1,-1,4.59,85,-1,0,0,"zaterdag",2,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.0002709241061895,1,1,0.6,1,1,0.184254606365159,1,1,-1,1,1,0.739130434782609,1,0,0,-1
"2555",34683,77822,2013-04-02,5,219,-1,-1,219,3,3.5,1,3.04,0.0051,4.92,30,103,1,8347,1,1,1,1,1,0,-1,197.08,0,-1,-1,-1,0,0,-1,-1,1,-1,-1,-1,-1,-1,0,23,-1,-1,-1,-1,-1,-1,-1,0,23,0,-1,0,2013-04-02,2013-04-02,-1,-1,1,3,3.5,3.04,0.01955,4.93,126,-1,0,0,0,0.0204353859762912,0.0141421356237313,32.5269119345812,-1,3,3.5,3.04,0.01955,4.93,126,-1,0,0,"dinsdag",4,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.000328296269853159,0.691275167785235,1,0.6,1,1,0.509212730318258,1,1,-1,1,1,0.792270531400966,0.995951417004049,-2,1,23
"5589",77868,79688,2013-06-25,5,219,-1,-1,219,3,4.5,1,1.79,4e-04,0,13,149,0,10737,2,3,2,1,1,1,-1,938.57,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2013-06-25,2013-06-25,-1,-1,1,3,4.5,1.79,-1,2.65,148.99,-1,0,0,0,-1,3.7476659402887,0.0141421356237382,-1,3,4.5,1.79,-1,2.65,148.99,-1,0,0,"dinsdag",6,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.000474914021438065,1,1,0.6,1,1,0.299832495812395,1,1,-1,1,-1,0,0,0,0,-1
"7235",101430,257177,2013-02-27,5,219,-1,-1,219,4,4.5,0,3.26,0.5005,5.12,1,132,1,912,7,101,3,0,1,0,-1,-1,0,-1,-1,-1,1,0,76,-1,-1,-1,-1,-1,-1,1,0,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2013-02-27,2013-02-27,-1,-1,1,4,4.5,3.26,0.5005,5.12,132,-1,-1,-1,-1,-1,-1,-1,-1,4,4.5,3.26,0.5005,5.12,132,-1,0,0,"woensdag",2,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.000420729200200165,1,1,0.8,1,1,0.54606365159129,1,1,-1,1,1,0.824476650563607,1,2,0,54
"4456",61587,274015,2013-06-30,5,219,-1,-1,219,0,4,1,2.71,0.1062,0,33,63,0,26451,1,0,2,0,1,0,-1,2359.46,1,-1,-1,-1,1,0,10,1,0,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,9,0,-1,0,2013-06-30,2013-06-30,-1,-1,1,0,4,2.71,0.1062,0,63,-1,-1,-1,-1,-1,-1,-1,-1,0,4,2.71,0.1062,0,63,-1,0,0,"zondag",6,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.000200802572822806,1,-1,0,-1,1,0.45393634840871,1,1,-1,1,-1,0,-1,3,0,9.33333333333333
"2219",29882,88120,2013-03-01,32,220,-1,-1,31,4,4.5,0,6.8,-1,5.64,3,203.02,0,9483,4,141,1,1,2,1,-1,8298.04,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2013-03-01,2013-03-01,-1,-1,1,4,4.5,6.8,-1,5.64,203.02,-1,-1,-1,-1,-1,-1,-1,-1,4,4.5,6.8,-1,5.64,203.02,-1,0,0,"vrijdag",3,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0.156282234846735,1,1,0.8,1,1,0.979827089337176,1,1,0.9,1,1,0.908212560386473,1,0,0,-1
